i,j,k,sidx,da0f878c-c524-622b-50a5-a1f39b6c2075,12b66d3d-838e-2ffe-fd52-9d5144e33e5e,e3f3cfcf-5bc4-f7c9-5364-72151d2f9d70
2,0,3,13,8.214406706,Greywacke,FALSE
2,0,3,16,10.78106602,Sandstone,FALSE
2,0,3,17,13.81712535,Sandstone,FALSE
2,0,3,19,7.42555294,Greywacke,FALSE
2,0,3,20,7.365806522,Greywacke,FALSE
2,0,3,22,8.273112196,Greywacke,FALSE
2,0,3,23,15.66281827,Quartz,FALSE
2,0,3,25,8.57190228,Greywacke,FALSE
2,0,3,26,11.28465036,Sandstone,FALSE
2,0,3,29,15.7264249,Quartz,FALSE
2,0,3,30,11.23533786,Sandstone,FALSE
2,0,3,32,10.22642391,Sandstone,FALSE
2,0,3,33,8.29811775,Greywacke,FALSE
2,0,3,35,7.70396778,Greywacke,FALSE
2,0,3,36,11.44077525,Sandstone,FALSE
2,0,3,38,16.81997161,Quartz,TRUE
2,0,3,39,9.044167252,Greywacke,FALSE
2,0,3,42,13.92571188,Sandstone,FALSE
2,0,3,43,7.338186166,Greywacke,FALSE
2,0,3,45,15.08152382,Quartz,FALSE
2,0,3,46,14.29346011,Sandstone,FALSE
2,0,3,48,13.41114865,Sandstone,FALSE
2,0,3,49,13.33539877,Sandstone,FALSE
2,0,3,51,12.51934128,Sandstone,FALSE
2,0,3,52,10.6470101,Sandstone,FALSE
2,0,3,55,14.62207297,Sandstone,FALSE
2,0,3,56,14.04677899,Sandstone,FALSE
2,0,3,58,13.94308909,Sandstone,FALSE
2,0,3,59,15.59312026,Quartz,FALSE
2,0,3,61,16.8385564,Quartz,TRUE
2,0,3,62,11.49938575,Sandstone,FALSE
2,0,3,64,13.67194931,Sandstone,FALSE
2,0,3,65,14.07657764,Sandstone,FALSE
2,0,3,68,10.67689149,Sandstone,FALSE
2,0,3,69,12.73444855,Sandstone,FALSE
2,0,3,71,12.85798474,Sandstone,FALSE
2,0,3,72,7.451899079,Greywacke,FALSE
2,0,3,74,11.89108847,Sandstone,FALSE
2,0,3,75,13.58213801,Sandstone,FALSE
2,0,3,77,15.87156662,Quartz,FALSE
2,0,3,78,14.39808914,Sandstone,FALSE
2,0,3,81,14.32610077,Sandstone,FALSE
2,0,3,82,7.418389358,Greywacke,FALSE
2,0,3,84,9.961549571,Greywacke,FALSE
2,0,3,85,13.65276723,Sandstone,FALSE
2,0,3,87,15.43220782,Quartz,FALSE
2,0,3,88,15.17164909,Quartz,FALSE
2,0,3,90,10.13829805,Sandstone,FALSE
2,0,3,91,8.851284843,Greywacke,FALSE
2,0,3,94,9.229119653,Greywacke,FALSE
2,0,3,95,7.413106956,Greywacke,FALSE
2,0,3,97,14.7715053,Sandstone,FALSE
2,0,3,98,11.49170262,Sandstone,FALSE
2,0,3,100,7.673651653,Greywacke,FALSE
2,0,3,101,7.940929989,Greywacke,FALSE
2,0,3,103,11.2380304,Sandstone,FALSE
2,0,3,104,10.54687916,Sandstone,FALSE
2,1,0,3,12.14147683,Sandstone,FALSE
2,1,0,4,7.48427613,Greywacke,FALSE
2,1,0,6,8.13350221,Greywacke,FALSE
2,1,0,7,13.84615156,Sandstone,FALSE
2,1,0,9,10.44204166,Sandstone,FALSE
2,1,0,10,11.88582853,Sandstone,FALSE
2,1,0,12,9.093834754,Greywacke,FALSE
2,1,0,13,13.19873719,Sandstone,FALSE
2,1,0,16,11.89450611,Sandstone,FALSE
2,1,0,17,6.237214014,Greywacke,FALSE
2,1,0,19,6.429131648,Greywacke,FALSE
2,1,0,20,8.251021283,Greywacke,FALSE
2,1,0,22,12.73850078,Sandstone,FALSE
2,1,0,23,11.36338184,Sandstone,FALSE
2,1,0,25,9.377702145,Greywacke,FALSE
2,1,0,26,11.80210432,Sandstone,FALSE
2,1,0,29,8.156288602,Greywacke,FALSE
2,1,0,30,7.062552014,Greywacke,FALSE
2,1,0,32,12.7303005,Sandstone,FALSE
2,1,0,33,12.27803426,Sandstone,FALSE
2,1,0,35,6.19381926,Greywacke,FALSE
2,1,0,36,9.050645342,Greywacke,FALSE
2,1,0,38,9.068065576,Greywacke,FALSE
2,1,0,39,13.02430458,Sandstone,FALSE
2,1,0,42,12.1484514,Sandstone,FALSE
2,1,0,43,6.511846863,Greywacke,FALSE
2,1,0,45,6.746341991,Greywacke,FALSE
2,1,0,46,13.77021308,Sandstone,FALSE
2,1,0,48,12.45272085,Sandstone,FALSE
2,1,0,49,8.270032498,Greywacke,FALSE
2,1,0,51,8.452302858,Greywacke,FALSE
2,1,0,52,11.65133057,Sandstone,FALSE
2,1,0,55,11.97196391,Sandstone,FALSE
2,1,0,56,9.687184537,Greywacke,FALSE
2,1,0,58,7.034253917,Greywacke,FALSE
2,1,0,59,6.182809759,Greywacke,FALSE
2,1,0,61,12.96548833,Sandstone,FALSE
2,1,0,62,6.434220763,Greywacke,FALSE
2,1,0,64,8.228561192,Greywacke,FALSE
2,1,0,65,10.50981198,Sandstone,FALSE
2,1,0,68,11.92496569,Sandstone,FALSE
2,1,0,69,6.868687499,Greywacke,FALSE
2,1,0,71,9.195688221,Greywacke,FALSE
2,1,0,72,9.562491511,Greywacke,FALSE
2,1,0,74,9.982774048,Greywacke,FALSE
2,1,0,75,10.35027298,Sandstone,FALSE
2,1,0,77,6.282344602,Greywacke,FALSE
2,1,0,78,9.97885414,Greywacke,FALSE
2,1,0,81,13.22277791,Sandstone,FALSE
2,1,0,82,9.413362739,Greywacke,FALSE
2,1,0,84,10.52519471,Sandstone,FALSE
2,1,0,85,10.98326806,Sandstone,FALSE
2,1,0,87,11.67834925,Sandstone,FALSE
2,1,0,88,7.308520215,Greywacke,FALSE
2,1,0,90,10.18252317,Sandstone,FALSE
2,1,0,91,9.834915887,Greywacke,FALSE
2,1,0,94,8.309782482,Greywacke,FALSE
2,1,0,95,12.55578992,Sandstone,FALSE
2,1,0,97,6.409714284,Greywacke,FALSE
2,1,0,98,11.87317133,Sandstone,FALSE
2,1,0,100,9.642080358,Greywacke,FALSE
2,1,0,101,13.46536369,Sandstone,FALSE
2,1,0,103,10.38013635,Sandstone,FALSE
2,1,0,104,11.00186447,Sandstone,FALSE
2,1,1,3,13.16470487,Sandstone,FALSE
2,1,1,4,9.110428155,Greywacke,FALSE
2,1,1,6,11.65177877,Sandstone,FALSE
2,1,1,7,12.93237725,Sandstone,FALSE
2,1,1,9,6.74815536,Greywacke,FALSE
2,1,1,10,10.46257761,Sandstone,FALSE
2,1,1,12,7.149364748,Greywacke,FALSE
2,1,1,13,9.23900423,Greywacke,FALSE
2,1,1,16,8.888744719,Greywacke,FALSE
2,1,1,17,10.10992991,Sandstone,FALSE
2,1,1,19,9.978342145,Greywacke,FALSE
2,1,1,20,11.96422977,Sandstone,FALSE
2,1,1,22,7.475051256,Greywacke,FALSE
2,1,1,23,8.804836154,Greywacke,FALSE
2,1,1,25,6.20911931,Greywacke,FALSE
2,1,1,26,13.83706083,Sandstone,FALSE
2,1,1,29,10.83512346,Sandstone,FALSE
2,1,1,30,7.568000363,Greywacke,FALSE
2,1,1,32,9.425430568,Greywacke,FALSE
2,1,1,33,9.818203006,Greywacke,FALSE
2,1,1,35,7.774007243,Greywacke,FALSE
2,1,1,36,12.63043357,Sandstone,FALSE
2,1,1,38,12.71506289,Sandstone,FALSE
2,1,1,39,11.73475694,Sandstone,FALSE
2,1,1,42,8.016169865,Greywacke,FALSE
2,1,1,43,6.562023298,Greywacke,FALSE
2,1,1,45,10.76769443,Sandstone,FALSE
2,1,1,46,13.73431004,Sandstone,FALSE
2,1,1,48,8.965397177,Greywacke,FALSE
2,1,1,49,13.4058802,Sandstone,FALSE
2,1,1,51,13.45925499,Sandstone,FALSE
2,1,1,52,13.38137022,Sandstone,FALSE
2,1,1,55,13.82211049,Sandstone,FALSE
2,1,1,56,13.02925466,Sandstone,FALSE
2,1,1,58,9.140303093,Greywacke,FALSE
2,1,1,59,6.769078904,Greywacke,FALSE
2,1,1,61,10.84580658,Sandstone,FALSE
2,1,1,62,11.61929078,Sandstone,FALSE
2,1,1,64,13.69633797,Sandstone,FALSE
2,1,1,65,10.18810449,Sandstone,FALSE
2,1,1,68,10.65286202,Sandstone,FALSE
2,1,1,69,7.223407272,Greywacke,FALSE
2,1,1,71,7.052187075,Greywacke,FALSE
2,1,1,72,8.786811451,Greywacke,FALSE
2,1,1,74,12.07112017,Sandstone,FALSE
2,1,1,75,11.73221836,Sandstone,FALSE
2,1,1,77,9.981761917,Greywacke,FALSE
2,1,1,78,7.865663047,Greywacke,FALSE
2,1,1,81,6.107669954,Greywacke,FALSE
2,1,1,82,6.282666021,Greywacke,FALSE
2,1,1,84,11.46181671,Sandstone,FALSE
2,1,1,85,9.690422442,Greywacke,FALSE
2,1,1,87,10.44289725,Sandstone,FALSE
2,1,1,88,12.53249629,Sandstone,FALSE
2,1,1,90,7.349602323,Greywacke,FALSE
2,1,1,91,9.182458332,Greywacke,FALSE
2,1,1,94,11.77511805,Sandstone,FALSE
2,1,1,95,10.84933134,Sandstone,FALSE
2,1,1,97,7.055054696,Greywacke,FALSE
2,1,1,98,12.28598433,Sandstone,FALSE
2,1,1,100,9.729257977,Greywacke,FALSE
2,1,1,101,12.25651806,Sandstone,FALSE
2,1,1,103,8.851472563,Greywacke,FALSE
2,1,1,104,8.733194622,Greywacke,FALSE
2,1,2,3,15.30585282,Quartz,FALSE
2,1,2,4,16.19116321,Quartz,TRUE
2,1,2,6,19.25643732,Quaternary,TRUE
2,1,2,7,9.632982296,Greywacke,FALSE
2,1,2,9,18.547801,Quaternary,TRUE
2,1,2,10,15.47389604,Quartz,FALSE
2,1,2,12,15.74025793,Quartz,FALSE
2,1,2,13,15.69891235,Quartz,FALSE
2,1,2,16,13.88743102,Sandstone,FALSE
2,1,2,17,9.830159987,Greywacke,FALSE
2,1,2,19,11.77313845,Sandstone,FALSE
2,1,2,20,13.74469878,Sandstone,FALSE
2,1,2,22,9.109379571,Greywacke,FALSE
2,1,2,23,18.80827969,Quaternary,TRUE
2,1,2,25,9.676482762,Greywacke,FALSE
2,1,2,26,17.65234612,Quartz,TRUE
2,1,2,29,12.13730977,Sandstone,FALSE
2,1,2,30,9.665576623,Greywacke,FALSE
2,1,2,32,19.06828295,Quaternary,TRUE
2,1,2,33,17.9835159,Quartz,TRUE
2,1,2,35,11.2556412,Sandstone,FALSE
2,1,2,36,18.40929778,Quaternary,TRUE
2,1,2,38,14.29972121,Sandstone,FALSE
2,1,2,39,16.92220309,Quartz,TRUE
2,1,2,42,14.40226889,Sandstone,FALSE
2,1,2,43,20.15538839,Quaternary,TRUE
2,1,2,45,19.86752357,Quaternary,TRUE
2,1,2,46,20.49175024,Quaternary,TRUE
2,1,2,48,17.12880505,Quartz,TRUE
2,1,2,49,9.941963821,Greywacke,FALSE
2,1,2,51,10.30995272,Sandstone,FALSE
2,1,2,52,19.54408143,Quaternary,TRUE
2,1,2,55,18.78856273,Quaternary,TRUE
2,1,2,56,10.68557278,Sandstone,FALSE
2,1,2,58,15.14961256,Quartz,FALSE
2,1,2,59,9.683878901,Greywacke,FALSE
2,1,2,61,16.15800484,Quartz,TRUE
2,1,2,62,17.05928798,Quartz,TRUE
2,1,2,64,15.83862561,Quartz,FALSE
2,1,2,65,17.90209031,Quartz,TRUE
2,1,2,68,14.11488275,Sandstone,FALSE
2,1,2,69,13.50711858,Sandstone,FALSE
2,1,2,71,17.85460117,Quartz,TRUE
2,1,2,72,19.07617429,Quaternary,TRUE
2,1,2,74,13.43852507,Sandstone,FALSE
2,1,2,75,10.75318928,Sandstone,FALSE
2,1,2,77,17.11263757,Quartz,TRUE
2,1,2,78,18.93052907,Quaternary,TRUE
2,1,2,81,16.87198094,Quartz,TRUE
2,1,2,82,13.43553322,Sandstone,FALSE
2,1,2,84,20.94945157,Quaternary,TRUE
2,1,2,85,17.61305956,Quartz,TRUE
2,1,2,87,11.9692888,Sandstone,FALSE
2,1,2,88,11.4853114,Sandstone,FALSE
2,1,2,90,9.930330693,Greywacke,FALSE
2,1,2,91,12.29062585,Sandstone,FALSE
2,1,2,94,11.39663867,Sandstone,FALSE
2,1,2,95,18.92155624,Quaternary,TRUE
2,1,2,97,15.59019506,Quartz,FALSE
2,1,2,98,15.32811461,Quartz,FALSE
2,1,2,100,11.94685462,Sandstone,FALSE
2,1,2,101,12.19211489,Sandstone,FALSE
2,1,2,103,16.27643904,Quartz,TRUE
2,1,2,104,10.01295225,Sandstone,FALSE
2,1,3,3,4.080819948,Basement,FALSE
2,1,3,4,4.918257703,Basement,FALSE
2,1,3,6,3.430226348,Basement,FALSE
2,1,3,7,5.355179895,Greywacke,FALSE
2,1,3,9,4.128773725,Basement,FALSE
2,1,3,10,6.637443034,Greywacke,FALSE
2,1,3,12,5.533350173,Greywacke,FALSE
2,1,3,13,6.552064426,Greywacke,FALSE
2,1,3,16,6.199141523,Greywacke,FALSE
2,1,3,17,4.048156613,Basement,FALSE
2,1,3,19,3.616738394,Basement,FALSE
2,1,3,20,4.411104307,Basement,FALSE
2,1,3,22,7.084242273,Greywacke,FALSE
2,1,3,23,3.36485389,Basement,FALSE
2,1,3,25,6.071206155,Greywacke,FALSE
2,1,3,26,4.842745839,Basement,FALSE
2,1,3,29,3.239046619,Basement,FALSE
2,1,3,30,5.164301512,Greywacke,FALSE
2,1,3,32,6.732331779,Greywacke,FALSE
2,1,3,33,3.189851872,Basement,FALSE
2,1,3,35,4.758825716,Basement,FALSE
2,1,3,36,3.611825055,Basement,FALSE
2,1,3,38,6.415649721,Greywacke,FALSE
2,1,3,39,5.743109632,Greywacke,FALSE
2,1,3,42,5.207313643,Greywacke,FALSE
2,1,3,43,5.120615835,Greywacke,FALSE
2,1,3,45,5.393973921,Greywacke,FALSE
2,1,3,46,4.131812134,Basement,FALSE
2,1,3,48,3.436107069,Basement,FALSE
2,1,3,49,5.706109417,Greywacke,FALSE
2,1,3,51,4.239324336,Basement,FALSE
2,1,3,52,4.837674318,Basement,FALSE
2,1,3,55,3.580653559,Basement,FALSE
2,1,3,56,4.670559516,Basement,FALSE
2,1,3,58,4.977560493,Basement,FALSE
2,1,3,59,5.01184288,Greywacke,FALSE
2,1,3,61,7.11776655,Greywacke,FALSE
2,1,3,62,7.001537108,Greywacke,FALSE
2,1,3,64,4.459378306,Basement,FALSE
2,1,3,65,6.890263627,Greywacke,FALSE
2,1,3,68,3.644942986,Basement,FALSE
2,1,3,69,5.653302051,Greywacke,FALSE
2,1,3,71,7.244904789,Greywacke,FALSE
2,1,3,72,3.88168486,Basement,FALSE
2,1,3,74,6.179027563,Greywacke,FALSE
2,1,3,75,6.555152098,Greywacke,FALSE
2,1,3,77,4.879286584,Basement,FALSE
2,1,3,78,7.294166205,Greywacke,FALSE
2,1,3,81,6.229556018,Greywacke,FALSE
2,1,3,82,4.018357024,Basement,FALSE
2,1,3,84,4.504715287,Basement,FALSE
2,1,3,85,5.277038773,Greywacke,FALSE
2,1,3,87,3.592348243,Basement,FALSE
2,1,3,88,4.488399485,Basement,FALSE
2,1,3,90,4.134044397,Basement,FALSE
2,1,3,91,6.401922768,Greywacke,FALSE
2,1,3,94,6.98770787,Greywacke,FALSE
2,1,3,95,3.923407543,Basement,FALSE
2,1,3,97,5.34775183,Greywacke,FALSE
2,1,3,98,4.873376381,Basement,FALSE
2,1,3,100,5.280963217,Greywacke,FALSE
2,1,3,101,4.400157403,Basement,FALSE
2,1,3,103,3.34220332,Basement,FALSE
2,1,3,104,6.949535333,Greywacke,FALSE
2,2,0,3,14.18917955,Sandstone,FALSE
2,2,0,4,19.03653964,Quaternary,TRUE
2,2,0,6,21.60542571,Quaternary,TRUE
2,2,0,7,24.49699394,Quaternary,TRUE
2,2,0,9,13.02419749,Sandstone,FALSE
2,2,0,10,23.68489905,Quaternary,TRUE
2,2,0,12,15.30756276,Quartz,FALSE
2,2,0,13,15.37357451,Quartz,FALSE
2,2,0,16,16.3940972,Quartz,TRUE
2,2,0,17,15.86034161,Quartz,FALSE
2,2,0,19,24.10295308,Quaternary,TRUE
2,2,0,20,25.28042588,Quaternary,TRUE
2,2,0,22,21.2029537,Quaternary,TRUE
2,2,0,23,23.4799765,Quaternary,TRUE
2,2,0,25,11.30667259,Sandstone,FALSE
2,2,0,26,17.65728776,Quartz,TRUE
2,2,0,29,22.84740041,Quaternary,TRUE
2,2,0,30,16.63059919,Quartz,TRUE
2,2,0,32,14.19902542,Sandstone,FALSE
2,2,0,33,23.8306225,Quaternary,TRUE
2,2,0,35,17.66134284,Quartz,TRUE
2,2,0,36,14.85431158,Sandstone,FALSE
2,2,0,38,14.1218566,Sandstone,FALSE
2,2,0,39,12.49194051,Sandstone,FALSE
2,2,0,42,19.30283933,Quaternary,TRUE
2,2,0,43,23.82252081,Quaternary,TRUE
2,2,0,45,17.20642346,Quartz,TRUE
2,2,0,46,17.30337136,Quartz,TRUE
2,2,0,48,12.73223677,Sandstone,FALSE
2,2,0,49,18.89033294,Quaternary,TRUE
2,2,0,51,18.02811739,Quaternary,TRUE
2,2,0,52,23.78542592,Quaternary,TRUE
2,2,0,55,19.65384448,Quaternary,TRUE
2,2,0,56,12.57742927,Sandstone,FALSE
2,2,0,58,19.25821622,Quaternary,TRUE
2,2,0,59,18.02930631,Quaternary,TRUE
2,2,0,61,19.91149764,Quaternary,TRUE
2,2,0,62,17.30223508,Quartz,TRUE
2,2,0,64,19.42112144,Quaternary,TRUE
2,2,0,65,14.17923456,Sandstone,FALSE
2,2,0,68,22.86151927,Quaternary,TRUE
2,2,0,69,12.58124241,Sandstone,FALSE
2,2,0,71,20.43266407,Quaternary,TRUE
2,2,0,72,18.89635168,Quaternary,TRUE
2,2,0,74,19.39134533,Quaternary,TRUE
2,2,0,75,22.75138403,Quaternary,TRUE
2,2,0,77,16.50594001,Quartz,TRUE
2,2,0,78,16.19046289,Quartz,TRUE
2,2,0,81,24.68018483,Quaternary,TRUE
2,2,0,82,11.41055405,Sandstone,FALSE
2,2,0,84,18.63771083,Quaternary,TRUE
2,2,0,85,23.90491381,Quaternary,TRUE
2,2,0,87,23.43665246,Quaternary,TRUE
2,2,0,88,18.63680233,Quaternary,TRUE
2,2,0,90,15.40112857,Quartz,FALSE
2,2,0,91,19.48570673,Quaternary,TRUE
2,2,0,94,19.44911732,Quaternary,TRUE
2,2,0,95,13.41992766,Sandstone,FALSE
2,2,0,97,18.96741289,Quaternary,TRUE
2,2,0,98,17.85879646,Quartz,TRUE
2,2,0,100,20.75386005,Quaternary,TRUE
2,2,0,101,21.32468389,Quaternary,TRUE
2,2,0,103,11.28404579,Sandstone,FALSE
2,2,0,104,18.23699003,Quaternary,TRUE
2,2,1,3,11.80710632,Sandstone,FALSE
2,2,1,4,6.817970345,Greywacke,FALSE
2,2,1,6,8.162588833,Greywacke,FALSE
2,2,1,7,11.75998793,Sandstone,FALSE
2,2,1,9,10.70788252,Sandstone,FALSE
2,2,1,10,7.595000463,Greywacke,FALSE
2,2,1,12,12.73324312,Sandstone,FALSE
2,2,1,13,7.33030973,Greywacke,FALSE
2,2,1,16,8.067997655,Greywacke,FALSE
2,2,1,17,7.762653598,Greywacke,FALSE
2,2,1,19,10.33686996,Sandstone,FALSE
2,2,1,20,10.36612068,Sandstone,FALSE
2,2,1,22,6.540749726,Greywacke,FALSE
2,2,1,23,6.162912412,Greywacke,FALSE
2,2,1,25,9.142111548,Greywacke,FALSE
2,2,1,26,9.004213975,Greywacke,FALSE
2,2,1,29,10.26150546,Sandstone,FALSE
2,2,1,30,12.60871435,Sandstone,FALSE
2,2,1,32,11.57627625,Sandstone,FALSE
2,2,1,33,6.431753118,Greywacke,FALSE
2,2,1,35,12.8228856,Sandstone,FALSE
2,2,1,36,7.735845797,Greywacke,FALSE
2,2,1,38,5.757490626,Greywacke,FALSE
2,2,1,39,8.720206427,Greywacke,FALSE
2,2,1,42,9.977276987,Greywacke,FALSE
2,2,1,43,10.53188828,Sandstone,FALSE
2,2,1,45,5.671307818,Greywacke,FALSE
2,2,1,46,7.361553534,Greywacke,FALSE
2,2,1,48,5.955477902,Greywacke,FALSE
2,2,1,49,9.094126063,Greywacke,FALSE
2,2,1,51,10.32215044,Sandstone,FALSE
2,2,1,52,10.51077975,Sandstone,FALSE
2,2,1,55,12.94538146,Sandstone,FALSE
2,2,1,56,6.181516884,Greywacke,FALSE
2,2,1,58,8.171128546,Greywacke,FALSE
2,2,1,59,10.64629626,Sandstone,FALSE
2,2,1,61,9.406560227,Greywacke,FALSE
2,2,1,62,9.773163498,Greywacke,FALSE
2,2,1,64,10.08949338,Sandstone,FALSE
2,2,1,65,9.967667142,Greywacke,FALSE
2,2,1,68,7.053090967,Greywacke,FALSE
2,2,1,69,12.48176331,Sandstone,FALSE
2,2,1,71,11.60426592,Sandstone,FALSE
2,2,1,72,11.39114222,Sandstone,FALSE
2,2,1,74,10.66694875,Sandstone,FALSE
2,2,1,75,8.308116968,Greywacke,FALSE
2,2,1,77,9.176428507,Greywacke,FALSE
2,2,1,78,5.827628856,Greywacke,FALSE
2,2,1,81,5.578854158,Greywacke,FALSE
2,2,1,82,6.921125453,Greywacke,FALSE
2,2,1,84,12.68358442,Sandstone,FALSE
2,2,1,85,10.28591008,Sandstone,FALSE
2,2,1,87,11.64109374,Sandstone,FALSE
2,2,1,88,5.789561621,Greywacke,FALSE
2,2,1,90,8.779279379,Greywacke,FALSE
2,2,1,91,8.842412413,Greywacke,FALSE
2,2,1,94,8.379057205,Greywacke,FALSE
2,2,1,95,12.48729167,Sandstone,FALSE
2,2,1,97,7.671662266,Greywacke,FALSE
2,2,1,98,9.642192462,Greywacke,FALSE
2,2,1,100,7.032243339,Greywacke,FALSE
2,2,1,101,9.730437163,Greywacke,FALSE
2,2,1,103,11.55322921,Sandstone,FALSE
2,2,1,104,12.59906745,Sandstone,FALSE
2,2,2,3,9.252290493,Greywacke,FALSE
2,2,2,4,9.176995156,Greywacke,FALSE
2,2,2,6,17.86704754,Quartz,TRUE
2,2,2,7,16.01710888,Quartz,TRUE
2,2,2,9,18.27461049,Quaternary,TRUE
2,2,2,10,15.39672865,Quartz,FALSE
2,2,2,12,16.26955727,Quartz,TRUE
2,2,2,13,15.42858543,Quartz,FALSE
2,2,2,16,9.464249309,Greywacke,FALSE
2,2,2,17,16.93438487,Quartz,TRUE
2,2,2,19,11.08062079,Sandstone,FALSE
2,2,2,20,11.88346945,Sandstone,FALSE
2,2,2,22,11.01145285,Sandstone,FALSE
2,2,2,23,15.10692142,Quartz,FALSE
2,2,2,25,17.37755116,Quartz,TRUE
2,2,2,26,13.92397496,Sandstone,FALSE
2,2,2,29,11.27424062,Sandstone,FALSE
2,2,2,30,16.35785223,Quartz,TRUE
2,2,2,32,18.28786153,Quaternary,TRUE
2,2,2,33,11.33854658,Sandstone,FALSE
2,2,2,35,10.3680959,Sandstone,FALSE
2,2,2,36,11.55342887,Sandstone,FALSE
2,2,2,38,8.079624357,Greywacke,FALSE
2,2,2,39,8.169668344,Greywacke,FALSE
2,2,2,42,14.90255503,Sandstone,FALSE
2,2,2,43,12.54463201,Sandstone,FALSE
2,2,2,45,9.23750828,Greywacke,FALSE
2,2,2,46,16.42020679,Quartz,TRUE
2,2,2,48,8.554563441,Greywacke,FALSE
2,2,2,49,17.19547454,Quartz,TRUE
2,2,2,51,12.014557,Sandstone,FALSE
2,2,2,52,12.49653818,Sandstone,FALSE
2,2,2,55,15.4687649,Quartz,FALSE
2,2,2,56,10.98319776,Sandstone,FALSE
2,2,2,58,8.203620311,Greywacke,FALSE
2,2,2,59,11.78933909,Sandstone,FALSE
2,2,2,61,10.77055848,Sandstone,FALSE
2,2,2,62,15.81530948,Quartz,FALSE
2,2,2,64,13.86455574,Sandstone,FALSE
2,2,2,65,16.35580087,Quartz,TRUE
2,2,2,68,11.40578885,Sandstone,FALSE
2,2,2,69,12.83469202,Sandstone,FALSE
2,2,2,71,13.27460727,Sandstone,FALSE
2,2,2,72,8.382794342,Greywacke,FALSE
2,2,2,74,13.40505486,Sandstone,FALSE
2,2,2,75,17.94639391,Quartz,TRUE
2,2,2,77,15.09554731,Quartz,FALSE
2,2,2,78,8.765846618,Greywacke,FALSE
2,2,2,81,10.47765975,Sandstone,FALSE
2,2,2,82,12.48817286,Sandstone,FALSE
2,2,2,84,17.76320886,Quartz,TRUE
2,2,2,85,9.137581475,Greywacke,FALSE
2,2,2,87,14.92453158,Sandstone,FALSE
2,2,2,88,17.18013476,Quartz,TRUE
2,2,2,90,8.42994374,Greywacke,FALSE
2,2,2,91,10.74411954,Sandstone,FALSE
2,2,2,94,17.1612359,Quartz,TRUE
2,2,2,95,8.659947765,Greywacke,FALSE
2,2,2,97,17.62129641,Quartz,TRUE
2,2,2,98,16.00477987,Quartz,TRUE
2,2,2,100,15.83473022,Quartz,FALSE
2,2,2,101,16.89827371,Quartz,TRUE
2,2,2,103,13.25975865,Sandstone,FALSE
2,2,2,104,11.46374168,Sandstone,FALSE
2,2,3,3,21.50493209,Quaternary,TRUE
2,2,3,4,21.68876792,Quaternary,TRUE
2,2,3,6,11.7944775,Sandstone,FALSE
2,2,3,7,14.57635745,Sandstone,FALSE
2,2,3,9,17.2339116,Quartz,TRUE
2,2,3,10,18.2858631,Quaternary,TRUE
2,2,3,12,15.11971579,Quartz,FALSE
2,2,3,13,10.70642488,Sandstone,FALSE
2,2,3,16,15.3602266,Quartz,FALSE
2,2,3,17,21.35284619,Quaternary,TRUE
2,2,3,19,20.77118269,Quaternary,TRUE
2,2,3,20,10.15937257,Sandstone,FALSE
2,2,3,22,10.64728615,Sandstone,FALSE
2,2,3,23,17.77854364,Quartz,TRUE
2,2,3,25,17.01716286,Quartz,TRUE
2,2,3,26,16.31772168,Quartz,TRUE
2,2,3,29,10.58343445,Sandstone,FALSE
2,2,3,30,19.97224685,Quaternary,TRUE
2,2,3,32,10.78169028,Sandstone,FALSE
2,2,3,33,10.44100166,Sandstone,FALSE
2,2,3,35,16.81778816,Quartz,TRUE
2,2,3,36,18.88227682,Quaternary,TRUE
2,2,3,38,18.54939638,Quaternary,TRUE
2,2,3,39,17.21632349,Quartz,TRUE
2,2,3,42,16.69351785,Quartz,TRUE
2,2,3,43,16.44057198,Quartz,TRUE
2,2,3,45,20.54356754,Quaternary,TRUE
2,2,3,46,13.61087083,Sandstone,FALSE
2,2,3,48,11.74698246,Sandstone,FALSE
2,2,3,49,20.96699095,Quaternary,TRUE
2,2,3,51,11.77022591,Sandstone,FALSE
2,2,3,52,19.20378265,Quaternary,TRUE
2,2,3,55,14.41548919,Sandstone,FALSE
2,2,3,56,16.42465976,Quartz,TRUE
2,2,3,58,18.17740879,Quaternary,TRUE
2,2,3,59,19.91123065,Quaternary,TRUE
2,2,3,61,20.80013717,Quaternary,TRUE
2,2,3,62,13.85179176,Sandstone,FALSE
2,2,3,64,11.42223727,Sandstone,FALSE
2,2,3,65,16.19877035,Quartz,TRUE
2,2,3,68,14.80639773,Sandstone,FALSE
2,2,3,69,11.70676676,Sandstone,FALSE
2,2,3,71,9.636406836,Greywacke,FALSE
2,2,3,72,9.688577469,Greywacke,FALSE
2,2,3,74,12.04091339,Sandstone,FALSE
2,2,3,75,11.29271699,Sandstone,FALSE
2,2,3,77,13.79959894,Sandstone,FALSE
2,2,3,78,18.74752076,Quaternary,TRUE
2,2,3,81,15.46173999,Quartz,FALSE
2,2,3,82,9.523552427,Greywacke,FALSE
2,2,3,84,20.63043447,Quaternary,TRUE
2,2,3,85,13.42033232,Sandstone,FALSE
2,2,3,87,19.01866701,Quaternary,TRUE
2,2,3,88,18.60491437,Quaternary,TRUE
2,2,3,90,18.41362256,Quaternary,TRUE
2,2,3,91,14.86896477,Sandstone,FALSE
2,2,3,94,10.03905322,Sandstone,FALSE
