i,j,k,sidx,44fa148e-fbff-4cb0-81ec-1b3fd52a2476,0418a65e-ad83-4bf4-9413-6aa4007f984b,66814097-a0fc-4109-acfd-b2e57789921a
2,2,1,38,5.7574906,Greywacke,False
2,2,1,39,8.720206,Greywacke,False
2,2,1,42,9.977277,Greywacke,False
2,2,1,43,10.531888,Sandstone,False
2,2,1,45,5.671308,Greywacke,False
2,2,1,46,7.3615537,Greywacke,False
2,2,1,48,5.9554777,Greywacke,False
2,2,1,49,9.094126,Greywacke,False
2,2,1,51,10.32215,Sandstone,False
2,2,1,52,10.510779,Sandstone,False
2,2,1,55,12.945381,Sandstone,False
2,2,1,56,6.1815166,Greywacke,False
2,2,1,58,8.171128,Greywacke,False
2,2,1,59,10.6462965,Sandstone,False
2,2,1,61,9.40656,Greywacke,False
2,2,1,62,9.773164,Greywacke,False
2,2,1,64,10.089494,Sandstone,False
2,2,1,65,9.967668,Greywacke,False
2,2,1,68,7.053091,Greywacke,False
2,2,1,69,12.481763,Sandstone,False
2,2,1,71,11.604266,Sandstone,False
2,2,1,72,11.391142,Sandstone,False
2,2,1,74,10.666948,Sandstone,False
2,2,1,75,8.308117,Greywacke,False
2,2,1,77,9.176429,Greywacke,False
2,2,1,78,5.827629,Greywacke,False
2,2,1,81,5.578854,Greywacke,False
2,2,1,82,6.9211254,Greywacke,False
2,2,1,84,12.683584,Sandstone,False
2,2,1,85,10.28591,Sandstone,False
2,2,1,87,11.641094,Sandstone,False
2,2,1,88,5.7895617,Greywacke,False
2,2,1,90,8.77928,Greywacke,False
2,2,1,91,8.842412,Greywacke,False
2,2,1,94,8.379057,Greywacke,False
2,2,1,95,12.487291,Sandstone,False
2,2,1,97,7.6716623,Greywacke,False
2,2,1,98,9.642193,Greywacke,False
2,2,1,100,7.0322433,Greywacke,False
2,2,1,101,9.730437,Greywacke,False
2,2,1,103,11.553229,Sandstone,False
2,2,1,104,12.599068,Sandstone,False
2,2,2,3,9.252291,Greywacke,False
2,2,2,4,9.176995,Greywacke,False
2,2,2,6,17.867048,Quartz,True
2,2,2,7,16.017109,Quartz,True
2,2,2,9,18.27461,Quaternary,True
2,2,2,10,15.3967285,Quartz,False
2,2,2,12,16.269558,Quartz,True
2,2,2,13,15.428585,Quartz,False
2,2,2,16,9.46425,Greywacke,False
2,2,2,17,16.934385,Quartz,True
2,2,2,19,11.080621,Sandstone,False
2,2,2,20,11.88347,Sandstone,False
2,2,2,22,11.011453,Sandstone,False
2,2,2,23,15.106921,Quartz,False
2,2,2,25,17.377552,Quartz,True
2,2,2,26,13.923975,Sandstone,False
2,2,2,29,11.2742405,Sandstone,False
2,2,2,30,16.357853,Quartz,True
2,2,2,32,18.28786,Quaternary,True
2,2,2,33,11.338547,Sandstone,False
2,2,2,35,10.368096,Sandstone,False
2,2,2,36,11.553429,Sandstone,False
2,2,2,38,8.079624,Greywacke,False
2,2,2,39,8.169668,Greywacke,False
2,2,2,42,14.902555,Sandstone,False
2,2,2,43,12.544632,Sandstone,False
2,2,2,45,9.237508,Greywacke,False
2,2,2,46,16.420206,Quartz,True
2,2,2,48,8.5545635,Greywacke,False
2,2,2,49,17.195475,Quartz,True
2,2,2,51,12.014557,Sandstone,False
2,2,2,52,12.496538,Sandstone,False
2,2,2,55,15.468765,Quartz,False
2,2,2,56,10.983198,Sandstone,False
2,2,2,58,8.20362,Greywacke,False
2,2,2,59,11.789339,Sandstone,False
2,2,2,61,10.770558,Sandstone,False
2,2,2,62,15.81531,Quartz,False
2,2,2,64,13.864555,Sandstone,False
2,2,2,65,16.3558,Quartz,True
2,2,2,68,11.405788,Sandstone,False
2,2,2,69,12.834692,Sandstone,False
2,2,2,71,13.274608,Sandstone,False
2,2,2,72,8.382794,Greywacke,False
2,2,2,74,13.405055,Sandstone,False
2,2,2,75,17.946394,Quartz,True
2,2,2,77,15.095548,Quartz,False
2,2,2,78,8.765846,Greywacke,False
2,2,2,81,10.47766,Sandstone,False
2,2,2,82,12.488173,Sandstone,False
2,2,2,84,17.763208,Quartz,True
2,2,2,85,9.137582,Greywacke,False
2,2,2,87,14.924532,Sandstone,False
2,2,2,88,17.180134,Quartz,True
2,2,2,90,8.429944,Greywacke,False
2,2,2,91,10.74412,Sandstone,False
2,2,2,94,17.161236,Quartz,True
2,2,2,95,8.659947,Greywacke,False
2,2,2,97,17.621296,Quartz,True
2,2,2,98,16.00478,Quartz,True
2,2,2,100,15.83473,Quartz,False
2,2,2,101,16.898273,Quartz,True
2,2,2,103,13.259759,Sandstone,False
2,2,2,104,11.463741,Sandstone,False
2,2,3,3,21.504932,Quaternary,True
2,2,3,4,21.688768,Quaternary,True
2,2,3,6,11.794477,Sandstone,False
2,2,3,7,14.576358,Sandstone,False
2,2,3,9,17.233912,Quartz,True
2,2,3,10,18.285864,Quaternary,True
2,2,3,12,15.119716,Quartz,False
2,2,3,13,10.706425,Sandstone,False
2,2,3,16,15.360227,Quartz,False
2,2,3,17,21.352846,Quaternary,True
2,2,3,19,20.771183,Quaternary,True
2,2,3,20,10.159372,Sandstone,False
2,2,3,22,10.647286,Sandstone,False
2,2,3,23,17.778543,Quartz,True
2,2,3,25,17.017162,Quartz,True
2,2,3,26,16.317722,Quartz,True
2,2,3,29,10.583434,Sandstone,False
2,2,3,30,19.972246,Quaternary,True
2,2,3,32,10.781691,Sandstone,False
2,2,3,33,10.441002,Sandstone,False
2,2,3,35,16.81779,Quartz,True
2,2,3,36,18.882277,Quaternary,True
2,2,3,38,18.549397,Quaternary,True
2,2,3,39,17.216324,Quartz,True
2,2,3,42,16.693518,Quartz,True
2,2,3,43,16.440573,Quartz,True
2,2,3,45,20.543568,Quaternary,True
2,2,3,46,13.61087,Sandstone,False
2,2,3,48,11.746983,Sandstone,False
2,2,3,49,20.966991,Quaternary,True
2,2,3,51,11.770226,Sandstone,False
2,2,3,52,19.203783,Quaternary,True
2,2,3,55,14.415489,Sandstone,False
2,2,3,56,16.42466,Quartz,True
2,2,3,58,18.177408,Quaternary,True
2,2,3,59,19.91123,Quaternary,True
2,2,3,61,20.800137,Quaternary,True
2,2,3,62,13.851791,Sandstone,False
2,2,3,64,11.422237,Sandstone,False
2,2,3,65,16.19877,Quartz,True
2,2,3,68,14.806397,Sandstone,False
2,2,3,69,11.706767,Sandstone,False
2,2,3,71,9.636407,Greywacke,False
2,2,3,72,9.688578,Greywacke,False
2,2,3,74,12.040914,Sandstone,False
2,2,3,75,11.292717,Sandstone,False
2,2,3,77,13.799599,Sandstone,False
2,2,3,78,18.74752,Quaternary,True
2,2,3,81,15.46174,Quartz,False
2,2,3,82,9.523553,Greywacke,False
2,2,3,84,20.630434,Quaternary,True
2,2,3,85,13.420332,Sandstone,False
2,2,3,87,19.018667,Quaternary,True
2,2,3,88,18.604914,Quaternary,True
2,2,3,90,18.413622,Quaternary,True
2,2,3,91,14.868965,Sandstone,False
2,2,3,94,10.039053,Sandstone,False
2,2,3,95,17.469227,Quartz,True
2,2,3,97,14.753549,Sandstone,False
2,2,3,98,15.282232,Quartz,False
2,2,3,100,13.0883875,Sandstone,False
2,2,3,101,15.72726,Quartz,False
2,2,3,103,14.559559,Sandstone,False
2,2,3,104,20.106674,Quaternary,True
2,3,0,3,3.7946498,Basement,False
2,3,0,4,3.4814677,Basement,False
2,3,0,6,4.545283,Basement,False
2,3,0,7,3.8581638,Basement,False
2,3,0,9,7.0835195,Greywacke,False
2,3,0,10,6.3714333,Greywacke,False
2,3,0,12,3.6474252,Basement,False
2,3,0,13,6.477966,Greywacke,False
2,3,0,16,5.108001,Greywacke,False
2,3,0,17,4.7628403,Basement,False
2,3,0,19,5.7235827,Greywacke,False
2,3,0,20,4.924701,Basement,False
2,3,0,22,4.637408,Basement,False
2,3,0,23,4.792728,Basement,False
2,3,0,25,5.9695387,Greywacke,False
2,3,0,26,6.7141223,Greywacke,False
2,3,0,29,6.103656,Greywacke,False
2,3,0,30,4.637368,Basement,False
2,3,0,32,4.5431466,Basement,False
2,3,0,33,5.3959556,Greywacke,False
2,3,0,35,7.154885,Greywacke,False
2,3,0,36,5.6163034,Greywacke,False
2,3,0,38,4.3757863,Basement,False
2,3,0,39,6.611652,Greywacke,False
2,3,0,42,5.514314,Greywacke,False
2,3,0,43,6.535778,Greywacke,False
2,3,0,45,5.3905487,Greywacke,False
2,3,0,46,5.563042,Greywacke,False
2,3,0,48,6.81838,Greywacke,False
2,3,0,49,3.4076142,Basement,False
2,3,0,51,6.808854,Greywacke,False
2,3,0,52,6.294193,Greywacke,False
2,3,0,55,3.367618,Basement,False
2,3,0,56,3.3535573,Basement,False
2,3,0,58,4.251977,Basement,False
2,3,0,59,3.2162564,Basement,False
2,3,0,61,3.8173082,Basement,False
2,3,0,62,7.153076,Greywacke,False
2,3,0,64,5.450782,Greywacke,False
2,3,0,65,5.3034434,Greywacke,False
2,3,0,68,3.884534,Basement,False
2,3,0,69,7.051477,Greywacke,False
2,3,0,71,3.8469727,Basement,False
2,3,0,72,4.780099,Basement,False
2,3,0,74,4.902835,Basement,False
2,3,0,75,5.1253943,Greywacke,False
2,3,0,77,5.3913417,Greywacke,False
2,3,0,78,5.8185277,Greywacke,False
2,3,0,81,6.486877,Greywacke,False
2,3,0,82,6.491663,Greywacke,False
2,3,0,84,3.4649873,Basement,False
2,3,0,85,6.4039345,Greywacke,False
2,3,0,87,3.277836,Basement,False
2,3,0,88,4.0835085,Basement,False
2,3,0,90,5.161001,Greywacke,False
2,3,0,91,4.729752,Basement,False
2,3,0,94,4.1379914,Basement,False
2,3,0,95,5.674441,Greywacke,False
2,3,0,97,6.870483,Greywacke,False
2,3,0,98,6.685879,Greywacke,False
2,3,0,100,4.4966626,Basement,False
2,3,0,101,3.2574654,Basement,False
2,3,0,103,5.300142,Greywacke,False
2,3,0,104,7.0336266,Greywacke,False
2,3,1,3,5.2568016,Greywacke,False
2,3,1,4,8.209166,Greywacke,False
2,3,1,6,7.8025565,Greywacke,False
2,3,1,7,6.702988,Greywacke,False
2,3,1,9,9.467716,Greywacke,False
2,3,1,10,9.273311,Greywacke,False
2,3,1,12,8.749135,Greywacke,False
2,3,1,13,6.387143,Greywacke,False
2,3,1,16,5.9151545,Greywacke,False
2,3,1,17,4.3665366,Basement,False
2,3,1,19,5.734252,Greywacke,False
2,3,1,20,5.8844037,Greywacke,False
2,3,1,22,6.953934,Greywacke,False
2,3,1,23,8.793669,Greywacke,False
2,3,1,25,4.1672816,Basement,False
2,3,1,26,6.222459,Greywacke,False
2,3,1,29,4.5278,Basement,False
2,3,1,30,7.0387354,Greywacke,False
2,3,1,32,5.7864904,Greywacke,False
2,3,1,33,5.1371036,Greywacke,False
2,3,1,35,5.6409655,Greywacke,False
2,3,1,36,4.1511335,Basement,False
2,3,1,38,6.2219763,Greywacke,False
2,3,1,39,4.4277883,Basement,False
2,3,1,42,6.813589,Greywacke,False
2,3,1,43,8.387377,Greywacke,False
2,3,1,45,9.026901,Greywacke,False
2,3,1,46,6.129253,Greywacke,False
2,3,1,48,5.2514033,Greywacke,False
2,3,1,49,4.6959286,Basement,False
2,3,1,51,8.009685,Greywacke,False
2,3,1,52,4.592511,Basement,False
2,3,1,55,4.89801,Basement,False
2,3,1,56,8.131979,Greywacke,False
2,3,1,58,9.269304,Greywacke,False
2,3,1,59,4.670496,Basement,False
2,3,1,61,4.6532793,Basement,False
2,3,1,62,4.4859343,Basement,False
2,3,1,64,8.341739,Greywacke,False
2,3,1,65,7.545372,Greywacke,False
2,3,1,68,6.3336353,Greywacke,False
2,3,1,69,5.5690465,Greywacke,False
2,3,1,71,5.9999413,Greywacke,False
2,3,1,72,5.396588,Greywacke,False
2,3,1,74,9.183819,Greywacke,False
2,3,1,75,6.6817837,Greywacke,False
2,3,1,77,6.714785,Greywacke,False
2,3,1,78,7.290429,Greywacke,False
2,3,1,81,6.171862,Greywacke,False
2,3,1,82,6.6932487,Greywacke,False
2,3,1,84,7.0635896,Greywacke,False
2,3,1,85,7.391876,Greywacke,False
2,3,1,87,8.275418,Greywacke,False
2,3,1,88,7.6035953,Greywacke,False
2,3,1,90,4.677557,Basement,False
2,3,1,91,6.5048184,Greywacke,False
2,3,1,94,4.294004,Basement,False
2,3,1,95,7.11192,Greywacke,False
2,3,1,97,5.6336074,Greywacke,False
2,3,1,98,6.7375407,Greywacke,False
2,3,1,100,7.0788317,Greywacke,False
2,3,1,101,5.7925873,Greywacke,False
2,3,1,103,7.2293096,Greywacke,False
2,3,1,104,6.323765,Greywacke,False
2,3,2,3,18.82919,Quaternary,True
2,3,2,4,23.57779,Quaternary,True
2,3,2,6,21.376188,Quaternary,True
2,3,2,7,24.760218,Quaternary,True
2,3,2,9,18.39864,Quaternary,True
2,3,2,10,21.531391,Quaternary,True
2,3,2,12,15.583545,Quartz,False
2,3,2,13,21.375671,Quaternary,True
2,3,2,16,25.455448,Quaternary,True
2,3,2,17,27.680187,Quaternary,True
2,3,2,19,19.791117,Quaternary,True
2,3,2,20,24.301208,Quaternary,True
2,3,2,22,31.859531,Quaternary,True
2,3,2,23,15.909623,Quartz,False
2,3,2,25,14.301515,Sandstone,False
2,3,2,26,18.970968,Quaternary,True
2,3,2,29,23.83543,Quaternary,True
2,3,2,30,18.791397,Quaternary,True
2,3,2,32,19.904554,Quaternary,True
2,3,2,33,20.96201,Quaternary,True
2,3,2,35,14.912115,Sandstone,False
2,3,2,36,27.259905,Quaternary,True
2,3,2,38,25.433428,Quaternary,True
2,3,2,39,24.451298,Quaternary,True
2,3,2,42,23.452402,Quaternary,True
2,3,2,43,18.277334,Quaternary,True
2,3,2,45,19.128695,Quaternary,True
2,3,2,46,19.548391,Quaternary,True
2,3,2,48,31.18719,Quaternary,True
2,3,2,49,14.280538,Sandstone,False
2,3,2,51,27.05736,Quaternary,True
2,3,2,52,31.05306,Quaternary,True
2,3,2,55,23.337357,Quaternary,True
2,3,2,56,28.747442,Quaternary,True
2,3,2,58,21.730698,Quaternary,True
2,3,2,59,29.687618,Quaternary,True
2,3,2,61,15.288449,Quartz,False
2,3,2,62,26.152205,Quaternary,True
2,3,2,64,25.329168,Quaternary,True
2,3,2,65,19.311409,Quaternary,True
2,3,2,68,17.247694,Quartz,True
2,3,2,69,25.110777,Quaternary,True
2,3,2,71,25.937077,Quaternary,True
2,3,2,72,19.68066,Quaternary,True
2,3,2,74,20.785717,Quaternary,True
2,3,2,75,17.709824,Quartz,True
2,3,2,77,16.92336,Quartz,True
2,3,2,78,21.598373,Quaternary,True
2,3,2,81,24.440662,Quaternary,True
2,3,2,82,23.156778,Quaternary,True
2,3,2,84,17.174286,Quartz,True
2,3,2,85,15.15196,Quartz,False
2,3,2,87,27.564392,Quaternary,True
2,3,2,88,14.916605,Sandstone,False
2,3,2,90,25.385517,Quaternary,True
2,3,2,91,15.354325,Quartz,False
2,3,2,94,22.83684,Quaternary,True
2,3,2,95,31.652412,Quaternary,True
2,3,2,97,23.945187,Quaternary,True
2,3,2,98,18.878643,Quaternary,True
2,3,2,100,14.47506,Sandstone,False
2,3,2,101,16.224293,Quartz,True
2,3,2,103,27.035011,Quaternary,True
2,3,2,104,19.941816,Quaternary,True
2,3,3,3,4.6277175,Basement,False
2,3,3,4,9.486854,Greywacke,False
2,3,3,6,7.065502,Greywacke,False
2,3,3,7,5.020211,Greywacke,False
2,3,3,9,7.9884353,Greywacke,False
2,3,3,10,4.726385,Basement,False
2,3,3,12,7.4170017,Greywacke,False
2,3,3,13,8.050061,Greywacke,False
2,3,3,16,8.184936,Greywacke,False
2,3,3,17,7.2451506,Greywacke,False
2,3,3,19,8.47582,Greywacke,False
2,3,3,20,7.0108876,Greywacke,False
2,3,3,22,5.5099473,Greywacke,False
2,3,3,23,5.501892,Greywacke,False
2,3,3,25,4.764992,Basement,False
2,3,3,26,9.0730505,Greywacke,False
2,3,3,29,8.113726,Greywacke,False
2,3,3,30,6.819112,Greywacke,False
2,3,3,32,9.28433,Greywacke,False
2,3,3,33,7.697516,Greywacke,False
2,3,3,35,8.833394,Greywacke,False
2,3,3,36,5.217016,Greywacke,False
2,3,3,38,9.71553,Greywacke,False
2,3,3,39,6.0209117,Greywacke,False
2,3,3,42,4.8222213,Basement,False
2,3,3,43,8.885232,Greywacke,False
2,3,3,45,9.577684,Greywacke,False
2,3,3,46,9.241592,Greywacke,False
2,3,3,48,7.807583,Greywacke,False
2,3,3,49,9.524825,Greywacke,False
2,3,3,51,5.9079924,Greywacke,False
2,3,3,52,8.726005,Greywacke,False
2,3,3,55,8.876066,Greywacke,False
2,3,3,56,6.7807994,Greywacke,False
2,3,3,58,9.131936,Greywacke,False
2,3,3,59,6.457777,Greywacke,False
2,3,3,61,6.478537,Greywacke,False
2,3,3,62,8.822233,Greywacke,False
2,3,3,64,6.0990787,Greywacke,False
2,3,3,65,8.941794,Greywacke,False
2,3,3,68,7.4283867,Greywacke,False
2,3,3,69,5.698424,Greywacke,False
2,3,3,71,7.1969347,Greywacke,False
2,3,3,72,7.6322355,Greywacke,False
2,3,3,74,8.333182,Greywacke,False
2,3,3,75,8.472684,Greywacke,False
2,3,3,77,6.286326,Greywacke,False
2,3,3,78,7.264729,Greywacke,False
2,3,3,81,4.9456306,Basement,False
2,3,3,82,8.966042,Greywacke,False
2,3,3,84,4.8312607,Basement,False
2,3,3,85,6.7194576,Greywacke,False
2,3,3,87,5.427859,Greywacke,False
2,3,3,88,8.655853,Greywacke,False
2,3,3,90,6.4550076,Greywacke,False
2,3,3,91,4.780482,Basement,False
2,3,3,94,8.417758,Greywacke,False
2,3,3,95,8.211171,Greywacke,False
2,3,3,97,9.676103,Greywacke,False
2,3,3,98,9.645535,Greywacke,False
2,3,3,100,6.584497,Greywacke,False
2,3,3,101,9.999925,Greywacke,False
2,3,3,103,4.4274125,Basement,False
2,3,3,104,5.634569,Greywacke,False
3,0,0,3,27.79069,Quaternary,True
3,0,0,4,27.50096,Quaternary,True
3,0,0,6,22.904556,Quaternary,True
3,0,0,7,14.578529,Sandstone,False
3,0,0,9,24.080389,Quaternary,True
3,0,0,10,14.788147,Sandstone,False
3,0,0,12,17.41293,Quartz,True
3,0,0,13,16.70653,Quartz,True
3,0,0,16,29.458405,Quaternary,True
3,0,0,17,13.729689,Sandstone,False
3,0,0,19,22.71136,Quaternary,True
3,0,0,20,17.985796,Quartz,True
3,0,0,22,25.344042,Quaternary,True
3,0,0,23,19.36163,Quaternary,True
3,0,0,25,22.067322,Quaternary,True
3,0,0,26,20.372057,Quaternary,True
3,0,0,29,13.83802,Sandstone,False
3,0,0,30,29.33405,Quaternary,True
3,0,0,32,18.477167,Quaternary,True
3,0,0,33,18.155716,Quaternary,True
3,0,0,35,21.969563,Quaternary,True
3,0,0,36,20.161493,Quaternary,True
3,0,0,38,27.381325,Quaternary,True
3,0,0,39,29.672832,Quaternary,True
3,0,0,42,23.351286,Quaternary,True
3,0,0,43,19.98095,Quaternary,True
3,0,0,45,16.523876,Quartz,True
3,0,0,46,28.701551,Quaternary,True
3,0,0,48,20.014215,Quaternary,True
3,0,0,49,16.314259,Quartz,True
3,0,0,51,29.058928,Quaternary,True
3,0,0,52,13.877357,Sandstone,False
3,0,0,55,29.406025,Quaternary,True
3,0,0,56,21.042835,Quaternary,True
3,0,0,58,19.275665,Quaternary,True
3,0,0,59,14.777187,Sandstone,False
3,0,0,61,27.20577,Quaternary,True
3,0,0,62,13.635461,Sandstone,False
3,0,0,64,24.661903,Quaternary,True
3,0,0,65,24.597744,Quaternary,True
3,0,0,68,26.68909,Quaternary,True
3,0,0,69,24.23574,Quaternary,True
3,0,0,71,16.344673,Quartz,True
3,0,0,72,28.611217,Quaternary,True
3,0,0,74,26.910395,Quaternary,True
3,0,0,75,23.438578,Quaternary,True
3,0,0,77,20.060371,Quaternary,True
3,0,0,78,22.467127,Quaternary,True
3,0,0,81,21.68878,Quaternary,True
3,0,0,82,29.662128,Quaternary,True
3,0,0,84,29.70871,Quaternary,True
3,0,0,85,19.556986,Quaternary,True
3,0,0,87,28.79509,Quaternary,True
3,0,0,88,25.305626,Quaternary,True
3,0,0,90,19.80814,Quaternary,True
3,0,0,91,16.137323,Quartz,True
3,0,0,94,15.852728,Quartz,False
3,0,0,95,27.590504,Quaternary,True
3,0,0,97,21.28082,Quaternary,True
3,0,0,98,28.643484,Quaternary,True
3,0,0,100,24.989582,Quaternary,True
3,0,0,101,16.411621,Quartz,True
3,0,0,103,16.409206,Quartz,True
3,0,0,104,29.647463,Quaternary,True
3,0,1,3,6.471595,Greywacke,False
3,0,1,4,4.815645,Basement,False
3,0,1,6,7.7529616,Greywacke,False
3,0,1,7,9.088143,Greywacke,False
3,0,1,9,7.353766,Greywacke,False
3,0,1,10,8.13174,Greywacke,False
3,0,1,12,5.761134,Greywacke,False
3,0,1,13,8.615807,Greywacke,False
3,0,1,16,6.556835,Greywacke,False
3,0,1,17,9.058485,Greywacke,False
3,0,1,19,7.8345695,Greywacke,False
3,0,1,20,8.128896,Greywacke,False
3,0,1,22,4.2905316,Basement,False
3,0,1,23,7.029453,Greywacke,False
3,0,1,25,8.999014,Greywacke,False
3,0,1,26,7.740294,Greywacke,False
3,0,1,29,5.9781356,Greywacke,False
3,0,1,30,8.426411,Greywacke,False
3,0,1,32,9.056468,Greywacke,False
3,0,1,33,5.002348,Greywacke,False
3,0,1,35,7.701365,Greywacke,False
3,0,1,36,6.201007,Greywacke,False
3,0,1,38,6.8867044,Greywacke,False
3,0,1,39,8.889033,Greywacke,False
3,0,1,42,8.111041,Greywacke,False
3,0,1,43,8.111473,Greywacke,False
3,0,1,45,8.635397,Greywacke,False
3,0,1,46,9.702295,Greywacke,False
3,0,1,48,5.9630294,Greywacke,False
3,0,1,49,6.548551,Greywacke,False
3,0,1,51,5.543502,Greywacke,False
3,0,1,52,4.784603,Basement,False
3,0,1,55,8.054263,Greywacke,False
3,0,1,56,8.277694,Greywacke,False
3,0,1,58,6.7845373,Greywacke,False
3,0,1,59,8.7735815,Greywacke,False
3,0,1,61,4.530723,Basement,False
3,0,1,62,7.537868,Greywacke,False
3,0,1,64,7.884247,Greywacke,False
3,0,1,65,8.847524,Greywacke,False
3,0,1,68,5.358038,Greywacke,False
3,0,1,69,4.9538445,Basement,False
3,0,1,71,4.8576574,Basement,False
3,0,1,72,9.308317,Greywacke,False
3,0,1,74,5.092012,Greywacke,False
3,0,1,75,8.142207,Greywacke,False
3,0,1,77,5.4788895,Greywacke,False
3,0,1,78,4.4144816,Basement,False
3,0,1,81,7.184078,Greywacke,False
3,0,1,82,7.9143496,Greywacke,False
3,0,1,84,7.465893,Greywacke,False
3,0,1,85,7.4175596,Greywacke,False
3,0,1,87,8.579719,Greywacke,False
3,0,1,88,6.863381,Greywacke,False
3,0,1,90,6.4610486,Greywacke,False
3,0,1,91,8.714232,Greywacke,False
3,0,1,94,5.7040906,Greywacke,False
3,0,1,95,5.4374127,Greywacke,False
3,0,1,97,8.005202,Greywacke,False
3,0,1,98,6.291453,Greywacke,False
3,0,1,100,9.693277,Greywacke,False
3,0,1,101,6.913178,Greywacke,False
3,0,1,103,7.4634295,Greywacke,False
3,0,1,104,9.64319,Greywacke,False
3,0,2,3,11.876655,Sandstone,False
3,0,2,4,10.872663,Sandstone,False
3,0,2,6,13.888867,Sandstone,False
3,0,2,7,8.596895,Greywacke,False
3,0,2,9,14.6894,Sandstone,False
3,0,2,10,15.883321,Quartz,False
3,0,2,12,15.622736,Quartz,False
3,0,2,13,13.040945,Sandstone,False
3,0,2,16,16.606668,Quartz,True
3,0,2,17,16.674864,Quartz,True
3,0,2,19,13.15017,Sandstone,False
3,0,2,20,11.016282,Sandstone,False
3,0,2,22,15.185957,Quartz,False
3,0,2,23,9.772674,Greywacke,False
3,0,2,25,18.281096,Quaternary,True
3,0,2,26,13.645974,Sandstone,False
3,0,2,29,9.843351,Greywacke,False
3,0,2,30,10.311669,Sandstone,False
3,0,2,32,18.744184,Quaternary,True
3,0,2,33,17.703642,Quartz,True
3,0,2,35,15.353732,Quartz,False
3,0,2,36,17.795237,Quartz,True
3,0,2,38,12.268504,Sandstone,False
3,0,2,39,11.712687,Sandstone,False
3,0,2,42,10.334444,Sandstone,False
3,0,2,43,9.596567,Greywacke,False
3,0,2,45,9.399394,Greywacke,False
3,0,2,46,16.647377,Quartz,True
3,0,2,48,18.396042,Quaternary,True
3,0,2,49,13.791481,Sandstone,False
3,0,2,51,17.93564,Quartz,True
3,0,2,52,14.030711,Sandstone,False
3,0,2,55,11.697493,Sandstone,False
3,0,2,56,8.7244425,Greywacke,False
3,0,2,58,10.894749,Sandstone,False
3,0,2,59,12.748155,Sandstone,False
3,0,2,61,13.845723,Sandstone,False
3,0,2,62,11.790329,Sandstone,False
3,0,2,64,17.361483,Quartz,True
3,0,2,65,15.274347,Quartz,False
3,0,2,68,16.665794,Quartz,True
3,0,2,69,11.44354,Sandstone,False
3,0,2,71,15.14743,Quartz,False
3,0,2,72,17.180265,Quartz,True
3,0,2,74,12.30305,Sandstone,False
3,0,2,75,13.382085,Sandstone,False
3,0,2,77,15.990597,Quartz,False
3,0,2,78,8.766379,Greywacke,False
3,0,2,81,16.444113,Quartz,True
3,0,2,82,16.809738,Quartz,True
3,0,2,84,15.840624,Quartz,False
3,0,2,85,17.179073,Quartz,True
3,0,2,87,10.535294,Sandstone,False
3,0,2,88,9.350395,Greywacke,False
3,0,2,90,17.608833,Quartz,True
3,0,2,91,15.440013,Quartz,False
3,0,2,94,16.771666,Quartz,True
3,0,2,95,14.054548,Sandstone,False
3,0,2,97,10.527178,Sandstone,False
3,0,2,98,10.065976,Sandstone,False
3,0,2,100,13.861345,Sandstone,False
3,0,2,101,12.849143,Sandstone,False
3,0,2,103,11.0358925,Sandstone,False
3,0,2,104,10.575319,Sandstone,False
3,0,3,3,13.170198,Sandstone,False
3,0,3,4,12.666631,Sandstone,False
3,0,3,6,10.866984,Sandstone,False
3,0,3,7,12.147232,Sandstone,False
3,0,3,9,13.095596,Sandstone,False
3,0,3,10,8.687187,Greywacke,False
3,0,3,12,9.60473,Greywacke,False
3,0,3,13,6.5651393,Greywacke,False
3,0,3,16,12.3220005,Sandstone,False
3,0,3,17,10.618741,Sandstone,False
3,0,3,19,10.64927,Sandstone,False
3,0,3,20,13.079888,Sandstone,False
3,0,3,22,8.011068,Greywacke,False
3,0,3,23,10.915731,Sandstone,False
3,0,3,25,7.288279,Greywacke,False
3,0,3,26,6.294997,Greywacke,False
3,0,3,29,9.648612,Greywacke,False
3,0,3,30,10.071183,Sandstone,False
3,0,3,32,12.056116,Sandstone,False
3,0,3,33,6.463614,Greywacke,False
3,0,3,35,6.2356806,Greywacke,False
3,0,3,36,5.8264623,Greywacke,False
3,0,3,38,7.0773034,Greywacke,False
3,0,3,39,13.005586,Sandstone,False
3,0,3,42,8.56285,Greywacke,False
3,0,3,43,11.684157,Sandstone,False
3,0,3,45,9.714348,Greywacke,False
3,0,3,46,9.734223,Greywacke,False
3,0,3,48,9.788382,Greywacke,False
3,0,3,49,12.32732,Sandstone,False
3,0,3,51,9.198251,Greywacke,False
3,0,3,52,8.472053,Greywacke,False
3,0,3,55,9.331653,Greywacke,False
3,0,3,56,12.854029,Sandstone,False
3,0,3,58,11.954948,Sandstone,False
3,0,3,59,9.297339,Greywacke,False
3,0,3,61,6.9910374,Greywacke,False
3,0,3,62,7.66523,Greywacke,False
3,0,3,64,9.209096,Greywacke,False
3,0,3,65,6.862817,Greywacke,False
3,0,3,68,8.408254,Greywacke,False
3,0,3,69,10.952749,Sandstone,False
3,0,3,71,13.015409,Sandstone,False
3,0,3,72,10.525555,Sandstone,False
3,0,3,74,12.700852,Sandstone,False
3,0,3,75,6.972506,Greywacke,False
3,0,3,77,11.167273,Sandstone,False
3,0,3,78,11.121944,Sandstone,False
