x,y,z,68002a18-5f56-57d2-e6c3-5dd87d3b7ad9,688d284c-d2be-5219-b38a-0712a8fa6058,a88f0e41-2dda-6417-3fce-69f19eeabe29,a1757e57-3fd4-0e65-87fd-bfa98abc3caa
10695,100675,415,MV,0,100,All Blocks
10705,100675,415,MV,0,100,All Blocks
10715,100675,415,MV,0,100,All Blocks
10725,100675,415,MV,0,100,All Blocks
10735,100675,415,MV,0,100,All Blocks
10745,100675,415,MV,0,100,All Blocks
10555,100685,415,MV,0,100,All Blocks
10565,100685,415,MV,0,100,All Blocks
10575,100685,415,MV,0,100,All Blocks
10585,100685,415,MV,0,100,All Blocks
10595,100685,415,MV,0,100,All Blocks
10605,100685,415,MV,0,100,All Blocks
10615,100685,415,MV,0,100,All Blocks
10625,100685,415,MV,0,100,All Blocks
10635,100685,415,MV,0,100,All Blocks
10645,100685,415,MV,0,100,All Blocks
10655,100685,415,MV,0,100,All Blocks
10665,100685,415,MV,0,100,All Blocks
10675,100685,415,MV,0,100,All Blocks
10685,100685,415,MV,0,100,All Blocks
10695,100685,415,MV,0,100,All Blocks
10705,100685,415,MV,0,100,All Blocks
10715,100685,415,MV,0,100,All Blocks
10725,100685,415,MV,0,100,All Blocks
10735,100685,415,MV,0,100,All Blocks
10745,100685,415,MV,0,100,All Blocks
10555,100695,415,MV,0,100,All Blocks
10565,100695,415,MV,0,100,All Blocks
10575,100695,415,MV,0,100,All Blocks
10585,100695,415,MV,0,100,All Blocks
10595,100695,415,MV,0,100,All Blocks
10605,100695,415,MV,0,100,All Blocks
10615,100695,415,MV,0,100,All Blocks
10625,100695,415,MV,0,100,All Blocks
10635,100695,415,MV,0,100,All Blocks
10645,100695,415,MV,0,100,All Blocks
10655,100695,415,MV,0,100,All Blocks
10665,100695,415,MV,0,100,All Blocks
10675,100695,415,MV,0,100,All Blocks
10685,100695,415,MV,0,100,All Blocks
10695,100695,415,MV,0,100,All Blocks
10705,100695,415,MV,0,100,All Blocks
10715,100695,415,MV,0,100,All Blocks
10725,100695,415,MV,0,100,All Blocks
10735,100695,415,MV,0,100,All Blocks
10745,100695,415,MV,0,100,All Blocks
10555,100705,415,MV,0,100,All Blocks
10565,100705,415,MV,0,100,All Blocks
10575,100705,415,MV,0,100,All Blocks
10585,100705,415,MV,0,100,All Blocks
10595,100705,415,MV,0,100,All Blocks
10605,100705,415,MV,0,100,All Blocks
10615,100705,415,MV,0,100,All Blocks
10625,100705,415,MV,0,100,All Blocks
10635,100705,415,MV,0,100,All Blocks
10645,100705,415,MV,0,100,All Blocks
10655,100705,415,MV,0,100,All Blocks
10665,100705,415,MV,0,100,All Blocks
10675,100705,415,MV,0,100,All Blocks
10685,100705,415,MV,0,100,All Blocks
10695,100705,415,MV,0,100,All Blocks
10705,100705,415,MV,0,100,All Blocks
10715,100705,415,MV,0,100,All Blocks
10725,100705,415,MV,0,100,All Blocks
10735,100705,415,MV,0,100,All Blocks
10745,100705,415,MV,0,100,All Blocks
10555,100715,415,MV,0,100,All Blocks
10565,100715,415,MV,0,100,All Blocks
10575,100715,415,MV,0,100,All Blocks
10585,100715,415,MV,0,100,All Blocks
10595,100715,415,MV,0,100,All Blocks
10605,100715,415,MV,0,100,All Blocks
10615,100715,415,MV,0,100,All Blocks
10625,100715,415,MV,0,100,All Blocks
10635,100715,415,MV,0,100,All Blocks
10645,100715,415,MV,0,100,All Blocks
10655,100715,415,MV,0,100,All Blocks
10665,100715,415,MV,0,100,All Blocks
10675,100715,415,MV,0,100,All Blocks
10685,100715,415,MV,0,100,All Blocks
10695,100715,415,MV,0,100,All Blocks
10705,100715,415,MV,0,100,All Blocks
10715,100715,415,MV,0,100,All Blocks
10725,100715,415,MV,0,100,All Blocks
10735,100715,415,MV,0,100,All Blocks
10745,100715,415,MV,0,100,All Blocks
10555,100725,415,MV,0,100,All Blocks
10565,100725,415,MV,0,100,All Blocks
10575,100725,415,MV,0,100,All Blocks
10585,100725,415,MV,0,100,All Blocks
10595,100725,415,MV,0,100,All Blocks
10605,100725,415,MV,0,100,All Blocks
10615,100725,415,MV,0,100,All Blocks
10625,100725,415,MV,0,100,All Blocks
10635,100725,415,MV,0,100,All Blocks
10645,100725,415,MV,0,100,All Blocks
10655,100725,415,MV,0,100,All Blocks
10665,100725,415,MV,0,100,All Blocks
10675,100725,415,MV,0,100,All Blocks
10685,100725,415,MV,0,100,All Blocks
10695,100725,415,MV,0,100,All Blocks
10705,100725,415,MV,0,100,All Blocks
10715,100725,415,MV,0,100,All Blocks
10725,100725,415,MV,0,100,All Blocks
10735,100725,415,MV,2,98,All Blocks
10745,100725,415,MV,41,59,All Blocks
10555,100735,415,MV,0,100,All Blocks
10565,100735,415,MV,0,100,All Blocks
10575,100735,415,MV,0,100,All Blocks
10585,100735,415,MV,0,100,All Blocks
10595,100735,415,MV,0,100,All Blocks
10605,100735,415,MV,0,100,All Blocks
10615,100735,415,MV,0,100,All Blocks
10625,100735,415,MV,0,100,All Blocks
10635,100735,415,MV,0,100,All Blocks
10645,100735,415,MV,0,100,All Blocks
10655,100735,415,MV,0,100,All Blocks
10665,100735,415,MV,0,100,All Blocks
10675,100735,415,MV,0,100,All Blocks
10685,100735,415,MV,0,100,All Blocks
10695,100735,415,MV,0,100,All Blocks
10705,100735,415,MV,0,100,All Blocks
10715,100735,415,MV,0,100,All Blocks
10725,100735,415,MV,0,100,All Blocks
10735,100735,415,MV,32.3,67.7,All Blocks
10745,100735,415,LMS1,100,0,All Blocks
10555,100745,415,MV,0,100,All Blocks
10565,100745,415,MV,0,100,All Blocks
10575,100745,415,MV,0,100,All Blocks
10585,100745,415,MV,0,100,All Blocks
10595,100745,415,MV,0,100,All Blocks
10605,100745,415,MV,0,100,All Blocks
10615,100745,415,MV,0,100,All Blocks
10625,100745,415,MV,0,100,All Blocks
10635,100745,415,MV,0,100,All Blocks
10645,100745,415,MV,0,100,All Blocks
10655,100745,415,MV,0,100,All Blocks
10665,100745,415,MV,0,100,All Blocks
10675,100745,415,MV,0,100,All Blocks
10685,100745,415,MV,0,100,All Blocks
10695,100745,415,MV,0,100,All Blocks
10705,100745,415,MV,0,100,All Blocks
10715,100745,415,MV,0,100,All Blocks
10725,100745,415,MV,2.8,97.2,All Blocks
10735,100745,415,LMS1,79.1,20.9,All Blocks
10745,100745,415,LMS1,100,0,All Blocks
10555,100555,425,MV,0,100,All Blocks
10565,100555,425,MV,0,100,All Blocks
10575,100555,425,MV,0,100,All Blocks
10585,100555,425,MV,0,100,All Blocks
10595,100555,425,MV,0,100,All Blocks
10605,100555,425,MV,0,100,All Blocks
10615,100555,425,MV,0,100,All Blocks
10625,100555,425,MV,0,100,All Blocks
10635,100555,425,MV,0,100,All Blocks
10645,100555,425,MV,0,100,All Blocks
10655,100555,425,MV,0,100,All Blocks
10665,100555,425,MV,0,100,All Blocks
10675,100555,425,MV,0,100,All Blocks
10685,100555,425,MV,0,100,All Blocks
10695,100555,425,MV,0,100,All Blocks
10705,100555,425,MV,0,100,All Blocks
10715,100555,425,MV,0,100,All Blocks
10725,100555,425,MV,0,100,All Blocks
10735,100555,425,MV,0,100,All Blocks
10745,100555,425,MV,0,100,All Blocks
10555,100565,425,MV,0,100,All Blocks
10565,100565,425,MV,0,100,All Blocks
10575,100565,425,MV,0,100,All Blocks
10585,100565,425,MV,0,100,All Blocks
10595,100565,425,MV,0,100,All Blocks
10605,100565,425,MV,0,100,All Blocks
10615,100565,425,MV,0,100,All Blocks
10625,100565,425,MV,0,100,All Blocks
10635,100565,425,MV,0,100,All Blocks
10645,100565,425,MV,0,100,All Blocks
10655,100565,425,MV,0,100,All Blocks
10665,100565,425,MV,0,100,All Blocks
10675,100565,425,MV,0,100,All Blocks
10685,100565,425,MV,0,100,All Blocks
10695,100565,425,MV,0,100,All Blocks
10705,100565,425,MV,0,100,All Blocks
10715,100565,425,MV,0,100,All Blocks
10725,100565,425,MV,0,100,All Blocks
10735,100565,425,MV,0,100,All Blocks
10745,100565,425,MV,0,100,All Blocks
10555,100575,425,MV,0,100,All Blocks
10565,100575,425,MV,0,100,All Blocks
10575,100575,425,MV,0,100,All Blocks
10585,100575,425,MV,0,100,All Blocks
10595,100575,425,MV,0,100,All Blocks
10605,100575,425,MV,0,100,All Blocks
10615,100575,425,MV,0,100,All Blocks
10625,100575,425,MV,0,100,All Blocks
10635,100575,425,MV,0,100,All Blocks
10645,100575,425,MV,0,100,All Blocks
10655,100575,425,MV,0,100,All Blocks
10665,100575,425,MV,0,100,All Blocks
10675,100575,425,MV,0,100,All Blocks
10685,100575,425,MV,0,100,All Blocks
10695,100575,425,MV,0,100,All Blocks
10705,100575,425,MV,0,100,All Blocks
10715,100575,425,MV,0,100,All Blocks
10725,100575,425,MV,0,100,All Blocks
10735,100575,425,MV,0,100,All Blocks
10745,100575,425,MV,0,100,All Blocks
10555,100585,425,MV,0,100,All Blocks
10565,100585,425,MV,0,100,All Blocks
10575,100585,425,MV,0,100,All Blocks
10585,100585,425,MV,0,100,All Blocks
10595,100585,425,MV,0,100,All Blocks
10605,100585,425,MV,0,100,All Blocks
10615,100585,425,MV,0,100,All Blocks
10625,100585,425,MV,0,100,All Blocks
10635,100585,425,MV,0,100,All Blocks
10645,100585,425,MV,0,100,All Blocks
10655,100585,425,MV,0,100,All Blocks
10665,100585,425,MV,0,100,All Blocks
10675,100585,425,MV,0,100,All Blocks
10685,100585,425,MV,0,100,All Blocks
10695,100585,425,MV,0,100,All Blocks
10705,100585,425,MV,0,100,All Blocks
10715,100585,425,MV,0,100,All Blocks
10725,100585,425,MV,0,100,All Blocks
10735,100585,425,MV,0,100,All Blocks
10745,100585,425,MV,0,100,All Blocks
10555,100595,425,MV,0,100,All Blocks
10565,100595,425,MV,0,100,All Blocks
10575,100595,425,MV,0,100,All Blocks
10585,100595,425,MV,0,100,All Blocks
10595,100595,425,MV,0,100,All Blocks
10605,100595,425,MV,0,100,All Blocks
10615,100595,425,MV,0,100,All Blocks
10625,100595,425,MV,0,100,All Blocks
10635,100595,425,MV,0,100,All Blocks
10645,100595,425,MV,0,100,All Blocks
10655,100595,425,MV,0,100,All Blocks
10665,100595,425,MV,0,100,All Blocks
10675,100595,425,MV,0,100,All Blocks
10685,100595,425,MV,0,100,All Blocks
10695,100595,425,MV,0,100,All Blocks
10705,100595,425,MV,0,100,All Blocks
10715,100595,425,MV,0,100,All Blocks
10725,100595,425,MV,0,100,All Blocks
10735,100595,425,MV,0,100,All Blocks
10745,100595,425,MV,0,100,All Blocks
10555,100605,425,MV,0,100,All Blocks
10565,100605,425,MV,0,100,All Blocks
10575,100605,425,MV,0,100,All Blocks
10585,100605,425,MV,0,100,All Blocks
10595,100605,425,MV,0,100,All Blocks
10605,100605,425,MV,0,100,All Blocks
10615,100605,425,MV,0,100,All Blocks
10625,100605,425,MV,0,100,All Blocks
10635,100605,425,MV,0,100,All Blocks
10645,100605,425,MV,0,100,All Blocks
10655,100605,425,MV,0,100,All Blocks
10665,100605,425,MV,0,100,All Blocks
10675,100605,425,MV,0,100,All Blocks
10685,100605,425,MV,0,100,All Blocks
10695,100605,425,MV,0,100,All Blocks
10705,100605,425,MV,0,100,All Blocks
10715,100605,425,MV,0,100,All Blocks
10725,100605,425,MV,0,100,All Blocks
10735,100605,425,MV,0,100,All Blocks
10745,100605,425,MV,0,100,All Blocks
10555,100615,425,MV,0,100,All Blocks
10565,100615,425,MV,0,100,All Blocks
10575,100615,425,MV,0,100,All Blocks
10585,100615,425,MV,0,100,All Blocks
10595,100615,425,MV,0,100,All Blocks
10605,100615,425,MV,0,100,All Blocks
10615,100615,425,MV,0,100,All Blocks
10625,100615,425,MV,0,100,All Blocks
10635,100615,425,MV,0,100,All Blocks
10645,100615,425,MV,0,100,All Blocks
10655,100615,425,MV,0,100,All Blocks
10665,100615,425,MV,0,100,All Blocks
10675,100615,425,MV,0,100,All Blocks
10685,100615,425,MV,0,100,All Blocks
10695,100615,425,MV,0,100,All Blocks
10705,100615,425,MV,0,100,All Blocks
10715,100615,425,MV,0,100,All Blocks
10725,100615,425,MV,0,100,All Blocks
10735,100615,425,MV,0,100,All Blocks
10745,100615,425,MV,0,100,All Blocks
10555,100625,425,MV,0,100,All Blocks
10565,100625,425,MV,0,100,All Blocks
10575,100625,425,MV,0,100,All Blocks
10585,100625,425,MV,0,100,All Blocks
10595,100625,425,MV,0,100,All Blocks
10605,100625,425,MV,0,100,All Blocks
10615,100625,425,MV,0,100,All Blocks
10625,100625,425,MV,0,100,All Blocks
10635,100625,425,MV,0,100,All Blocks
10645,100625,425,MV,0,100,All Blocks
10655,100625,425,MV,0,100,All Blocks
10665,100625,425,MV,0,100,All Blocks
10675,100625,425,MV,0,100,All Blocks
10685,100625,425,MV,0,100,All Blocks
10695,100625,425,MV,0,100,All Blocks
10705,100625,425,MV,0,100,All Blocks
10715,100625,425,MV,0,100,All Blocks
10725,100625,425,MV,0,100,All Blocks
10735,100625,425,MV,0,100,All Blocks
10745,100625,425,MV,0,100,All Blocks
10555,100635,425,MV,0,100,All Blocks
10565,100635,425,MV,0,100,All Blocks
10575,100635,425,MV,0,100,All Blocks
10585,100635,425,MV,0,100,All Blocks
10595,100635,425,MV,0,100,All Blocks
10605,100635,425,MV,0,100,All Blocks
10615,100635,425,MV,0,100,All Blocks
10625,100635,425,MV,0,100,All Blocks
10635,100635,425,MV,0,100,All Blocks
10645,100635,425,MV,0,100,All Blocks
10655,100635,425,MV,0,100,All Blocks
10665,100635,425,MV,0,100,All Blocks
10675,100635,425,MV,0,100,All Blocks
10685,100635,425,MV,0,100,All Blocks
10695,100635,425,MV,0,100,All Blocks
10705,100635,425,MV,0,100,All Blocks
10715,100635,425,MV,0,100,All Blocks
10725,100635,425,MV,0,100,All Blocks
10735,100635,425,MV,0,100,All Blocks
10745,100635,425,MV,0,100,All Blocks
10555,100645,425,MV,0,100,All Blocks
10565,100645,425,MV,0,100,All Blocks
10575,100645,425,MV,0,100,All Blocks
10585,100645,425,MV,0,100,All Blocks
10595,100645,425,MV,0,100,All Blocks
10605,100645,425,MV,0,100,All Blocks
10615,100645,425,MV,0,100,All Blocks
10625,100645,425,MV,0,100,All Blocks
10635,100645,425,MV,0,100,All Blocks
10645,100645,425,MV,0,100,All Blocks
10655,100645,425,MV,0,100,All Blocks
10665,100645,425,MV,0,100,All Blocks
10675,100645,425,MV,0,100,All Blocks
10685,100645,425,MV,0,100,All Blocks
10695,100645,425,MV,0,100,All Blocks
10705,100645,425,MV,0,100,All Blocks
10715,100645,425,MV,0,100,All Blocks
10725,100645,425,MV,0,100,All Blocks
10735,100645,425,MV,0,100,All Blocks
10745,100645,425,MV,0,100,All Blocks
10555,100655,425,MV,0,100,All Blocks
10565,100655,425,MV,0,100,All Blocks
10575,100655,425,MV,0,100,All Blocks
10585,100655,425,MV,0,100,All Blocks
10595,100655,425,MV,0,100,All Blocks
10605,100655,425,MV,0,100,All Blocks
10615,100655,425,MV,0,100,All Blocks
10625,100655,425,MV,0,100,All Blocks
10635,100655,425,MV,0,100,All Blocks
10645,100655,425,MV,0,100,All Blocks
10655,100655,425,MV,0,100,All Blocks
10665,100655,425,MV,0,100,All Blocks
10675,100655,425,MV,0,100,All Blocks
10685,100655,425,MV,0,100,All Blocks
10695,100655,425,MV,0,100,All Blocks
10705,100655,425,MV,0,100,All Blocks
10715,100655,425,MV,0,100,All Blocks
10725,100655,425,MV,0,100,All Blocks
10735,100655,425,MV,0,100,All Blocks
10745,100655,425,MV,0,100,All Blocks
10555,100665,425,MV,0,100,All Blocks
10565,100665,425,MV,0,100,All Blocks
10575,100665,425,MV,0,100,All Blocks
10585,100665,425,MV,0,100,All Blocks
10595,100665,425,MV,0,100,All Blocks
10605,100665,425,MV,0,100,All Blocks
10615,100665,425,MV,0,100,All Blocks
10625,100665,425,MV,0,100,All Blocks
10635,100665,425,MV,0,100,All Blocks
10645,100665,425,MV,0,100,All Blocks
10655,100665,425,MV,0,100,All Blocks
10665,100665,425,MV,0,100,All Blocks
10675,100665,425,MV,0,100,All Blocks
10685,100665,425,MV,0,100,All Blocks
10695,100665,425,MV,0,100,All Blocks
10705,100665,425,MV,0,100,All Blocks
10715,100665,425,MV,0,100,All Blocks
10725,100665,425,MV,0,100,All Blocks
10735,100665,425,MV,0,100,All Blocks
10745,100665,425,MV,0,100,All Blocks
10555,100675,425,MV,0,100,All Blocks
10565,100675,425,MV,0,100,All Blocks
10575,100675,425,MV,0,100,All Blocks
10585,100675,425,MV,0,100,All Blocks
10595,100675,425,MV,0,100,All Blocks
10605,100675,425,MV,0,100,All Blocks
10615,100675,425,MV,0,100,All Blocks
10625,100675,425,MV,0,100,All Blocks
10635,100675,425,MV,0,100,All Blocks
10645,100675,425,MV,0,100,All Blocks
10655,100675,425,MV,0,100,All Blocks
10665,100675,425,MV,0,100,All Blocks
10675,100675,425,MV,0,100,All Blocks
10685,100675,425,MV,0,100,All Blocks
10695,100675,425,MV,0,100,All Blocks
10705,100675,425,MV,0,100,All Blocks
10715,100675,425,MV,0,100,All Blocks
10725,100675,425,MV,0,100,All Blocks
10735,100675,425,MV,0,100,All Blocks
10745,100675,425,MV,0,100,All Blocks
10555,100685,425,MV,0,100,All Blocks
10565,100685,425,MV,0,100,All Blocks
10575,100685,425,MV,0,100,All Blocks
10585,100685,425,MV,0,100,All Blocks
10595,100685,425,MV,0,100,All Blocks
10605,100685,425,MV,0,100,All Blocks
10615,100685,425,MV,0,100,All Blocks
10625,100685,425,MV,0,100,All Blocks
10635,100685,425,MV,0,100,All Blocks
10645,100685,425,MV,0,100,All Blocks
10655,100685,425,MV,0,100,All Blocks
10665,100685,425,MV,0,100,All Blocks
10675,100685,425,MV,0,100,All Blocks
10685,100685,425,MV,0,100,All Blocks
10695,100685,425,MV,0,100,All Blocks
10705,100685,425,MV,0,100,All Blocks
10715,100685,425,MV,0,100,All Blocks
10725,100685,425,MV,0,100,All Blocks
10735,100685,425,MV,0,100,All Blocks
10745,100685,425,MV,0,100,All Blocks
10555,100695,425,MV,0,100,All Blocks
10565,100695,425,MV,0,100,All Blocks
10575,100695,425,MV,0,100,All Blocks
10585,100695,425,MV,0,100,All Blocks
10595,100695,425,MV,0,100,All Blocks
10605,100695,425,MV,0,100,All Blocks
10615,100695,425,MV,0,100,All Blocks
10625,100695,425,MV,0,100,All Blocks
10635,100695,425,MV,0,100,All Blocks
10645,100695,425,MV,0,100,All Blocks
10655,100695,425,MV,0,100,All Blocks
10665,100695,425,MV,0,100,All Blocks
10675,100695,425,MV,0,100,All Blocks
10685,100695,425,MV,0,100,All Blocks
10695,100695,425,MV,0,100,All Blocks
10705,100695,425,MV,0,100,All Blocks
10715,100695,425,MV,0,100,All Blocks
10725,100695,425,MV,0,100,All Blocks
10735,100695,425,MV,0,100,All Blocks
10745,100695,425,MV,0,100,All Blocks
10555,100705,425,MV,0,100,All Blocks
10565,100705,425,MV,0,100,All Blocks
10575,100705,425,MV,0,100,All Blocks
10585,100705,425,MV,0,100,All Blocks
10595,100705,425,MV,0,100,All Blocks
10605,100705,425,MV,0,100,All Blocks
10615,100705,425,MV,0,100,All Blocks
10625,100705,425,MV,0,100,All Blocks
10635,100705,425,MV,0,100,All Blocks
10645,100705,425,MV,0,100,All Blocks
10655,100705,425,MV,0,100,All Blocks
10665,100705,425,MV,0,100,All Blocks
10675,100705,425,MV,0,100,All Blocks
10685,100705,425,MV,0,100,All Blocks
10695,100705,425,MV,0,100,All Blocks
10705,100705,425,MV,0,100,All Blocks
10715,100705,425,MV,0,100,All Blocks
10725,100705,425,MV,0,100,All Blocks
10735,100705,425,MV,0,100,All Blocks
10745,100705,425,MV,0,100,All Blocks
10555,100715,425,MV,0,100,All Blocks
10565,100715,425,MV,0,100,All Blocks
10575,100715,425,MV,0,100,All Blocks
10585,100715,425,MV,0,100,All Blocks
10595,100715,425,MV,0,100,All Blocks
10605,100715,425,MV,0,100,All Blocks
10615,100715,425,MV,0,100,All Blocks
10625,100715,425,MV,0,100,All Blocks
10635,100715,425,MV,0,100,All Blocks
10645,100715,425,MV,0,100,All Blocks
10655,100715,425,MV,0,100,All Blocks
10665,100715,425,MV,0,100,All Blocks
10675,100715,425,MV,0,100,All Blocks
10685,100715,425,MV,0,100,All Blocks
10695,100715,425,MV,0,100,All Blocks
10705,100715,425,MV,0,100,All Blocks
10715,100715,425,MV,0,100,All Blocks
10725,100715,425,MV,0,100,All Blocks
10735,100715,425,MV,0.1,99.9,All Blocks
10745,100715,425,MV,2.5,97.5,All Blocks
10555,100725,425,MV,0,100,All Blocks
10565,100725,425,MV,0,100,All Blocks
10575,100725,425,MV,0,100,All Blocks
10585,100725,425,MV,0,100,All Blocks
10595,100725,425,MV,0,100,All Blocks
10605,100725,425,MV,0,100,All Blocks
10615,100725,425,MV,0,100,All Blocks
10625,100725,425,MV,0,100,All Blocks
10635,100725,425,MV,0,100,All Blocks
10645,100725,425,MV,0,100,All Blocks
10655,100725,425,MV,0,100,All Blocks
10665,100725,425,MV,0,100,All Blocks
10675,100725,425,MV,0,100,All Blocks
10685,100725,425,MV,0,100,All Blocks
10695,100725,425,MV,0,100,All Blocks
10705,100725,425,MV,0,100,All Blocks
10715,100725,425,MV,0,100,All Blocks
10725,100725,425,MV,0,100,All Blocks
10735,100725,425,MV,24.6,75.4,All Blocks
10745,100725,425,LMS1,89.5,10.5,All Blocks
10555,100735,425,MV,0,100,All Blocks
10565,100735,425,MV,0,100,All Blocks
10575,100735,425,MV,0,100,All Blocks
10585,100735,425,MV,0,100,All Blocks
10595,100735,425,MV,0,100,All Blocks
10605,100735,425,MV,0,100,All Blocks
10615,100735,425,MV,0,100,All Blocks
10625,100735,425,MV,0,100,All Blocks
10635,100735,425,MV,0,100,All Blocks
10645,100735,425,MV,0,100,All Blocks
10655,100735,425,MV,0,100,All Blocks
10665,100735,425,MV,0,100,All Blocks
10675,100735,425,MV,0,100,All Blocks
10685,100735,425,MV,0,100,All Blocks
10695,100735,425,MV,0,100,All Blocks
10705,100735,425,MV,0,100,All Blocks
10715,100735,425,MV,0,100,All Blocks
10725,100735,425,MV,0.2,99.8,All Blocks
10735,100735,425,LMS1,61.5,38.5,All Blocks
10745,100735,425,LMS1,100,0,All Blocks
10555,100745,425,MV,0,100,All Blocks
10565,100745,425,MV,0,100,All Blocks
10575,100745,425,MV,0,100,All Blocks
10585,100745,425,MV,0,100,All Blocks
10595,100745,425,MV,0,100,All Blocks
10605,100745,425,MV,0,100,All Blocks
10615,100745,425,MV,0,100,All Blocks
10625,100745,425,MV,0,100,All Blocks
10635,100745,425,MV,0,100,All Blocks
10645,100745,425,MV,0,100,All Blocks
10655,100745,425,MV,0,100,All Blocks
10665,100745,425,MV,0,100,All Blocks
10675,100745,425,MV,0,100,All Blocks
10685,100745,425,MV,0,100,All Blocks
10695,100745,425,MV,0,100,All Blocks
10705,100745,425,MV,0,100,All Blocks
10715,100745,425,MV,0,100,All Blocks
10725,100745,425,MV,34.7,65.3,All Blocks
10735,100745,425,LMS1,98.7,1.3,All Blocks
10745,100745,425,LMS1,100,0,All Blocks
10555,100555,435,MV,0,100,All Blocks
10565,100555,435,MV,0,100,All Blocks
10575,100555,435,MV,0,100,All Blocks
10585,100555,435,MV,0,100,All Blocks
10595,100555,435,MV,0,100,All Blocks
10605,100555,435,MV,0,100,All Blocks
10615,100555,435,MV,0,100,All Blocks
10625,100555,435,MV,0,100,All Blocks
10635,100555,435,MV,0,100,All Blocks
10645,100555,435,MV,0,100,All Blocks
10655,100555,435,MV,0,100,All Blocks
